target,scheme,segment,feature,importance_mean,importance_rank,source_file,feature_family
day_ahead_price,chronos_xgb_residual_xgb_part,valley,diff_96,0.0138649698346853,11,feature_importance_day_ahead_price.csv,diff
day_ahead_price,chronos_xgb_residual_xgb_part,valley,roll_mean_96,0.0133900502696633,12,feature_importance_day_ahead_price.csv,roll_mean
day_ahead_price,chronos_xgb_residual_xgb_part,valley,roll_mean_672,0.013166831806302,13,feature_importance_day_ahead_price.csv,roll_mean
day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_National Day,0.013123981654644,14,feature_importance_day_ahead_price.csv,holiday_name
day_ahead_price,chronos_xgb_residual_xgb_part,valley,roll_std_96,0.0130284326151013,15,feature_importance_day_ahead_price.csv,roll_std
day_ahead_price,chronos_xgb_residual_xgb_part,valley,minute,0.0114113753661513,16,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,chronos_xgb_residual_xgb_part,valley,lag_672,0.0079499259591102,17,feature_importance_day_ahead_price.csv,lag
day_ahead_price,chronos_xgb_residual_xgb_part,valley,lag_192,0.0069239218719303,18,feature_importance_day_ahead_price.csv,lag
day_ahead_price,chronos_xgb_residual_xgb_part,valley,lag_4,0.0064591509290039,19,feature_importance_day_ahead_price.csv,lag
day_ahead_price,chronos_xgb_residual_xgb_part,valley,before_holiday_1d,0.0064068469218909,20,feature_importance_day_ahead_price.csv,holiday_binary
day_ahead_price,chronos_xgb_residual_xgb_part,valley,cos_slot96,0.0052046319469809,21,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Spring Festival,0.0039818775840103,22,feature_importance_day_ahead_price.csv,holiday_name
day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_None,0.0025263461284339,23,feature_importance_day_ahead_price.csv,holiday_name
day_ahead_price,chronos_xgb_residual_xgb_part,valley,is_makeup_workday,0.0019724015146493,24,feature_importance_day_ahead_price.csv,holiday_binary
day_ahead_price,chronos_xgb_residual_xgb_part,valley,after_holiday_1d,0.0,25,feature_importance_day_ahead_price.csv,holiday_binary
day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Dragon Boat Festival,0.0,26,feature_importance_day_ahead_price.csv,holiday_name
day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Labour Day,0.0,27,feature_importance_day_ahead_price.csv,holiday_name
day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Mid-autumn Festival,0.0,28,feature_importance_day_ahead_price.csv,holiday_name
day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_New Year's Day,0.0,29,feature_importance_day_ahead_price.csv,holiday_name
day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Tomb-sweeping Day,0.0,30,feature_importance_day_ahead_price.csv,holiday_name
day_ahead_price,chronos_xgb_residual_xgb_part,valley,is_holiday,0.0,31,feature_importance_day_ahead_price.csv,holiday_binary
day_ahead_price,chronos_xgb_residual_xgb_part,valley,is_weekend,0.0,32,feature_importance_day_ahead_price.csv,calendar_time
day_ahead_price,chronos_xgb_residual_xgb_part,valley,is_workday,0.0,33,feature_importance_day_ahead_price.csv,holiday_binary
