target,scheme,segment,feature,importance_mean,importance_rank,source_file,feature_family
real_time_price,xgb_oof_train,peak,lag_2,0.0234685775000028,7,feature_importance_real_time_price.csv,lag
real_time_price,xgb_oof_train,peak,holiday_name_Labour Day,0.0183656788789309,8,feature_importance_real_time_price.csv,holiday_name
real_time_price,xgb_oof_train,peak,diff_1,0.0180923308854779,9,feature_importance_real_time_price.csv,diff
real_time_price,xgb_oof_train,peak,slot96,0.0177085324047276,10,feature_importance_real_time_price.csv,calendar_time
real_time_price,xgb_oof_train,valley,roll_mean_4,0.3665589787639104,1,feature_importance_real_time_price.csv,roll_mean
real_time_price,xgb_oof_train,valley,lag_1,0.1974238078468121,2,feature_importance_real_time_price.csv,lag
real_time_price,xgb_oof_train,valley,roll_mean_672,0.0543526522457026,3,feature_importance_real_time_price.csv,roll_mean
real_time_price,xgb_oof_train,valley,roll_mean_16,0.0349114094950402,4,feature_importance_real_time_price.csv,roll_mean
real_time_price,xgb_oof_train,valley,roll_mean_96,0.0314300877507776,5,feature_importance_real_time_price.csv,roll_mean
real_time_price,xgb_oof_train,valley,lag_96,0.0251170689813219,6,feature_importance_real_time_price.csv,lag
real_time_price,xgb_oof_train,valley,slot96,0.0223593105956052,7,feature_importance_real_time_price.csv,calendar_time
real_time_price,xgb_oof_train,valley,lag_2,0.0181543154176324,8,feature_importance_real_time_price.csv,lag
real_time_price,xgb_oof_train,valley,diff_96,0.0172341310132581,9,feature_importance_real_time_price.csv,diff
real_time_price,xgb_oof_train,valley,holiday_name_Spring Festival,0.0162449404955483,10,feature_importance_real_time_price.csv,holiday_name
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,is_holiday,0.127185121178627,1,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,is_workday,0.1045011803507804,2,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,dayofweek,0.0819535925984382,3,feature_importance_spread_day_ahead_price.csv,calendar_time
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,roll_mean_7,0.0724498033523559,4,feature_importance_spread_day_ahead_price.csv,roll_mean
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,roll_mean_14,0.0705319121479988,5,feature_importance_spread_day_ahead_price.csv,roll_mean
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,after_holiday_1d,0.0698874071240425,6,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,month,0.0681553557515144,7,feature_importance_spread_day_ahead_price.csv,calendar_time
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,diff_7,0.0666076466441154,8,feature_importance_spread_day_ahead_price.csv,diff
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,lag_14,0.0610103271901607,9,feature_importance_spread_day_ahead_price.csv,lag
spread_day_ahead_price,chronos_xgb_residual_spread_xgb_part,all,roll_std_7,0.0590539649128913,10,feature_importance_spread_day_ahead_price.csv,roll_std
spread_day_ahead_price,xgb_only_spread,all,is_holiday,0.4093892574310303,1,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,xgb_only_spread,all,is_workday,0.3151217997074127,2,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,xgb_only_spread,all,diff_7,0.0348883271217346,3,feature_importance_spread_day_ahead_price.csv,diff
spread_day_ahead_price,xgb_only_spread,all,roll_mean_7,0.0314990580081939,4,feature_importance_spread_day_ahead_price.csv,roll_mean
spread_day_ahead_price,xgb_only_spread,all,roll_mean_14,0.0268997345119714,5,feature_importance_spread_day_ahead_price.csv,roll_mean
spread_day_ahead_price,xgb_only_spread,all,lag_1,0.0267498549073934,6,feature_importance_spread_day_ahead_price.csv,lag
spread_day_ahead_price,xgb_only_spread,all,after_holiday_1d,0.0202753115445375,7,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,xgb_only_spread,all,dayofweek,0.0182479191571474,8,feature_importance_spread_day_ahead_price.csv,calendar_time
spread_day_ahead_price,xgb_only_spread,all,lag_14,0.0180298462510108,9,feature_importance_spread_day_ahead_price.csv,lag
spread_day_ahead_price,xgb_only_spread,all,before_holiday_1d,0.0179988965392112,10,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,xgb_oof_train_spread,all,is_holiday,0.2369494652285159,1,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,xgb_oof_train_spread,all,is_workday,0.1197446380488719,2,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_day_ahead_price,xgb_oof_train_spread,all,month,0.0643932771263192,3,feature_importance_spread_day_ahead_price.csv,calendar_time
spread_day_ahead_price,xgb_oof_train_spread,all,diff_7,0.0571411192344809,4,feature_importance_spread_day_ahead_price.csv,diff
spread_day_ahead_price,xgb_oof_train_spread,all,roll_mean_14,0.056733015942776,5,feature_importance_spread_day_ahead_price.csv,roll_mean
spread_day_ahead_price,xgb_oof_train_spread,all,dayofweek,0.0553710360658689,6,feature_importance_spread_day_ahead_price.csv,calendar_time
spread_day_ahead_price,xgb_oof_train_spread,all,roll_mean_7,0.054120220714113,7,feature_importance_spread_day_ahead_price.csv,roll_mean
spread_day_ahead_price,xgb_oof_train_spread,all,roll_mean_3,0.0519302416122654,8,feature_importance_spread_day_ahead_price.csv,roll_mean
spread_day_ahead_price,xgb_oof_train_spread,all,roll_std_7,0.0489429645782824,9,feature_importance_spread_day_ahead_price.csv,roll_std
spread_day_ahead_price,xgb_oof_train_spread,all,before_holiday_1d,0.048228805719703,10,feature_importance_spread_day_ahead_price.csv,holiday_binary
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,after_holiday_1d,0.0919252187013626,1,feature_importance_spread_real_time_price.csv,holiday_binary
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,roll_mean_14,0.0901914536952972,2,feature_importance_spread_real_time_price.csv,roll_mean
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,roll_std_7,0.084969088435173,3,feature_importance_spread_real_time_price.csv,roll_std
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,is_holiday,0.0841391384601593,4,feature_importance_spread_real_time_price.csv,holiday_binary
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,diff_7,0.0831239074468612,5,feature_importance_spread_real_time_price.csv,diff
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,roll_mean_7,0.0822485834360122,6,feature_importance_spread_real_time_price.csv,roll_mean
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,roll_mean_3,0.07589703053236,7,feature_importance_spread_real_time_price.csv,roll_mean
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,dayofweek,0.0741518586874008,8,feature_importance_spread_real_time_price.csv,calendar_time
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,lag_1,0.0721626654267311,9,feature_importance_spread_real_time_price.csv,lag
spread_real_time_price,chronos_xgb_residual_spread_xgb_part,all,lag_14,0.0687091946601867,10,feature_importance_spread_real_time_price.csv,lag
spread_real_time_price,xgb_only_spread,all,roll_mean_3,0.145902082324028,1,feature_importance_spread_real_time_price.csv,roll_mean
spread_real_time_price,xgb_only_spread,all,roll_mean_14,0.1007301062345504,2,feature_importance_spread_real_time_price.csv,roll_mean
spread_real_time_price,xgb_only_spread,all,lag_28,0.0931190773844719,3,feature_importance_spread_real_time_price.csv,lag
spread_real_time_price,xgb_only_spread,all,after_holiday_1d,0.0818371400237083,4,feature_importance_spread_real_time_price.csv,holiday_binary
spread_real_time_price,xgb_only_spread,all,is_holiday,0.0769230648875236,5,feature_importance_spread_real_time_price.csv,holiday_binary
spread_real_time_price,xgb_only_spread,all,month,0.0692986920475959,6,feature_importance_spread_real_time_price.csv,calendar_time
spread_real_time_price,xgb_only_spread,all,roll_std_7,0.0680564194917678,7,feature_importance_spread_real_time_price.csv,roll_std
spread_real_time_price,xgb_only_spread,all,dayofweek,0.0656809657812118,8,feature_importance_spread_real_time_price.csv,calendar_time
spread_real_time_price,xgb_only_spread,all,roll_mean_7,0.0553712509572505,9,feature_importance_spread_real_time_price.csv,roll_mean
spread_real_time_price,xgb_only_spread,all,lag_14,0.0532620400190353,10,feature_importance_spread_real_time_price.csv,lag
spread_real_time_price,xgb_oof_train_spread,all,roll_mean_3,0.1372686312204659,1,feature_importance_spread_real_time_price.csv,roll_mean
spread_real_time_price,xgb_oof_train_spread,all,roll_mean_14,0.0999101699151174,2,feature_importance_spread_real_time_price.csv,roll_mean
spread_real_time_price,xgb_oof_train_spread,all,lag_28,0.0954448031355636,3,feature_importance_spread_real_time_price.csv,lag
spread_real_time_price,xgb_oof_train_spread,all,month,0.0780960319168639,4,feature_importance_spread_real_time_price.csv,calendar_time
spread_real_time_price,xgb_oof_train_spread,all,roll_std_7,0.0767355011117578,5,feature_importance_spread_real_time_price.csv,roll_std
spread_real_time_price,xgb_oof_train_spread,all,diff_7,0.0764165064790333,6,feature_importance_spread_real_time_price.csv,diff
spread_real_time_price,xgb_oof_train_spread,all,after_holiday_1d,0.0634382950951053,7,feature_importance_spread_real_time_price.csv,holiday_binary
spread_real_time_price,xgb_oof_train_spread,all,dayofweek,0.0573635169427202,8,feature_importance_spread_real_time_price.csv,calendar_time
spread_real_time_price,xgb_oof_train_spread,all,lag_14,0.050685211903218,9,feature_importance_spread_real_time_price.csv,lag
spread_real_time_price,xgb_oof_train_spread,all,roll_mean_7,0.048454596181259,10,feature_importance_spread_real_time_price.csv,roll_mean
