target,scheme,segment,model_scope,retrain_time,event_type,feature,importance
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-12 00:15:00,weekly,holiday_name_None,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-12 00:15:00,weekly,holiday_name_Spring Festival,0.006233041640371084
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-12 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,lag_1,0.48821237683296204
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,lag_2,0.03799089044332504
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,lag_4,0.006762505974620581
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,lag_96,0.010523206554353237
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,lag_192,0.006290979217737913
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,lag_672,0.02183476835489273
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,roll_mean_4,0.2390154004096985
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,roll_mean_16,0.013091367669403553
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,roll_mean_96,0.004611066542565823
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,roll_mean_672,0.0036540161818265915
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,roll_std_96,0.010273739695549011
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,diff_1,0.011830534785985947
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,diff_96,0.026787715032696724
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,hour,0.007210357114672661
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,minute,0.011446802876889706
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,dayofweek,0.01947789080440998
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,slot96,0.0108293816447258
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,sin_slot96,0.029150797054171562
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,cos_slot96,0.0037310586776584387
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,is_holiday,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,is_workday,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,is_weekend,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,is_makeup_workday,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,before_holiday_1d,0.015415683388710022
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,after_holiday_1d,0.021859465166926384
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,holiday_name_Labour Day,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,holiday_name_National Day,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,holiday_name_New Year's Day,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,holiday_name_None,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,holiday_name_Spring Festival,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-19 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,lag_1,0.5792525410652161
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,lag_2,0.13790211081504822
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,lag_4,0.004690193571150303
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,lag_96,0.009576433338224888
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,lag_192,0.0044686459004879
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,lag_672,0.005909040104597807
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,roll_mean_4,0.16536349058151245
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,roll_mean_16,0.010303727351129055
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,roll_mean_96,0.004772526677697897
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,roll_mean_672,0.004909295588731766
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,roll_std_96,0.0029946963768452406
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,diff_1,0.017917193472385406
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,diff_96,0.004544710740447044
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,hour,0.012840110808610916
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,minute,0.0045231725089251995
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,dayofweek,0.0018729505827650428
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,slot96,0.00606326200067997
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,sin_slot96,0.004171949345618486
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,cos_slot96,0.011757509782910347
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,is_holiday,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,is_workday,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,is_weekend,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,is_makeup_workday,0.002527196891605854
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,before_holiday_1d,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,after_holiday_1d,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Labour Day,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,holiday_name_National Day,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,holiday_name_New Year's Day,0.00139628688339144
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,holiday_name_None,0.0022429614327847958
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Spring Festival,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,lag_1,0.361866295337677
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,lag_2,0.028613263741135597
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,lag_4,0.01590803824365139
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,lag_96,0.018476206809282303
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,lag_192,0.010270923376083374
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,lag_672,0.02477029338479042
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,roll_mean_4,0.14803212881088257
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,roll_mean_16,0.02086319588124752
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,roll_mean_96,0.004308829549700022
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,roll_mean_672,0.005559512879699469
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,roll_std_96,0.012107597663998604
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,diff_1,0.016302440315485
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,diff_96,0.014142944477498531
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,hour,0.006921430584043264
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,minute,0.009111648425459862
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,dayofweek,0.03178749606013298
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,slot96,0.035513486713171005
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,sin_slot96,0.1853640079498291
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,cos_slot96,0.005870398133993149
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,is_holiday,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,is_workday,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,is_weekend,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,is_makeup_workday,0.0025734780356287956
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,before_holiday_1d,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,after_holiday_1d,0.0416363924741745
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Labour Day,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,holiday_name_National Day,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,holiday_name_New Year's Day,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,holiday_name_None,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Spring Festival,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,lag_1,0.47787347435951233
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,lag_2,0.01904403232038021
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,lag_4,0.007689994294196367
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,lag_96,0.019710417836904526
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,lag_192,0.007541946601122618
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,lag_672,0.00966631155461073
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,roll_mean_4,0.309889554977417
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,roll_mean_16,0.008811932988464832
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,roll_mean_96,0.006603809539228678
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,roll_mean_672,0.008665362372994423
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,roll_std_96,0.009379643946886063
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,diff_1,0.009570502676069736
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,diff_96,0.0124529879540205
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,hour,0.005904201418161392
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,minute,0.013249477371573448
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,dayofweek,0.011274662800133228
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,slot96,0.012232104316353798
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,sin_slot96,0.010013595223426819
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,cos_slot96,0.009418274275958538
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,is_holiday,0.006066613364964724
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,is_workday,0.007644863333553076
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,is_weekend,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,is_makeup_workday,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,before_holiday_1d,0.0039000578690320253
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,after_holiday_1d,0.010924192145466805
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Labour Day,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,holiday_name_National Day,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,holiday_name_New Year's Day,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,holiday_name_None,0.002471920335665345
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Spring Festival,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-19 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,lag_1,0.5001264810562134
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,lag_2,0.01763509027659893
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,lag_4,0.005899523384869099
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,lag_96,0.009918139316141605
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,lag_192,0.007309212349355221
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,lag_672,0.021272072568535805
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,roll_mean_4,0.24761541187763214
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,roll_mean_16,0.01241386216133833
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,roll_mean_96,0.0033950116485357285
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,roll_mean_672,0.004256627056747675
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,roll_std_96,0.01706891879439354
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,diff_1,0.011766104027628899
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,diff_96,0.01763824187219143
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,hour,0.007279292214661837
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,minute,0.008368270471692085
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,dayofweek,0.007040299475193024
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,slot96,0.010210525244474411
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,sin_slot96,0.03301446884870529
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,cos_slot96,0.004126628395169973
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,is_holiday,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,is_workday,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,is_weekend,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,is_makeup_workday,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,before_holiday_1d,0.026554973796010017
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,after_holiday_1d,0.025092190131545067
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,holiday_name_Labour Day,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,holiday_name_National Day,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,holiday_name_New Year's Day,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,holiday_name_None,0.0019987127743661404
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,holiday_name_Spring Festival,0.0
day_ahead_price,xgb_oof_train,global,global_model,2025-02-26 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,lag_1,0.5868254899978638
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,lag_2,0.14087919890880585
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,lag_4,0.005028857383877039
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,lag_96,0.008316542021930218
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,lag_192,0.0049029020592570305
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,lag_672,0.0062875873409211636
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,roll_mean_4,0.15940958261489868
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,roll_mean_16,0.004154449328780174
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,roll_mean_96,0.004349720198661089
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,roll_mean_672,0.005449127871543169
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,roll_std_96,0.0038765750359743834
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,diff_1,0.01827584020793438
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,diff_96,0.003443835536018014
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,hour,0.011220350861549377
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,minute,0.0021042292937636375
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,dayofweek,0.0011008713627234101
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,slot96,0.005811471026390791
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,sin_slot96,0.005429509095847607
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,cos_slot96,0.007901973091065884
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,is_holiday,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,is_workday,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,is_weekend,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,is_makeup_workday,0.0022959739435464144
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,before_holiday_1d,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,after_holiday_1d,0.01087313611060381
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Labour Day,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,holiday_name_National Day,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,holiday_name_New Year's Day,0.0020627251360565424
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,holiday_name_None,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Spring Festival,0.0
day_ahead_price,xgb_oof_train,valley,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,lag_1,0.3919323682785034
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,lag_2,0.06787817180156708
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,lag_4,0.011209050193428993
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,lag_96,0.012161551974713802
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,lag_192,0.012544230557978153
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,lag_672,0.02546117641031742
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,roll_mean_4,0.12434931099414825
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,roll_mean_16,0.01702476106584072
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,roll_mean_96,0.006040808744728565
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,roll_mean_672,0.006508320104330778
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,roll_std_96,0.011695961467921734
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,diff_1,0.022508123889565468
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,diff_96,0.012020005844533443
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,hour,0.0032638725824654102
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,minute,0.01294307503849268
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,dayofweek,0.012451307848095894
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,slot96,0.06746868044137955
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,sin_slot96,0.1449287384748459
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,cos_slot96,0.005996336229145527
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,is_holiday,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,is_workday,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,is_weekend,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,is_makeup_workday,0.0023254447150975466
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,before_holiday_1d,0.003995953127741814
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,after_holiday_1d,0.025292783975601196
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Labour Day,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,holiday_name_National Day,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,holiday_name_New Year's Day,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,holiday_name_None,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Spring Festival,0.0
day_ahead_price,xgb_oof_train,flat,segment_model,2025-02-26 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,lag_1,0.47878026962280273
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,lag_2,0.021162236109375954
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,lag_4,0.007503746543079615
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,lag_96,0.022039292380213737
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,lag_192,0.007311507593840361
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,lag_672,0.0067276242189109325
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,roll_mean_4,0.3281296491622925
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,roll_mean_16,0.00790917593985796
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,roll_mean_96,0.006060278974473476
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,roll_mean_672,0.009432276710867882
day_ahead_price,xgb_oof_train,peak,segment_model,2025-02-26 00:15:00,weekly,roll_std_96,0.01020749006420374
