target,scheme,segment,model_scope,retrain_time,event_type,feature,importance
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,roll_std_7,0.0695347860455513
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,diff_1,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,diff_7,0.0557195246219635
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,dayofweek,0.06299804151058197
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,is_weekend,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,month,0.16672416031360626
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,is_holiday,0.23730690777301788
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,is_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,is_makeup_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,before_holiday_1d,0.017402831465005875
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-10,daily_retrain,after_holiday_1d,0.01435326598584652
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,lag_1,0.0419326014816761
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,lag_7,0.03315768018364906
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,lag_14,0.05537104234099388
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,lag_28,0.0948285460472107
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,roll_mean_3,0.0378287173807621
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,roll_mean_7,0.07168634980916977
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,roll_mean_14,0.11938302218914032
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,roll_std_7,0.050770994275808334
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,diff_1,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,diff_7,0.07824365794658661
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,dayofweek,0.0705580860376358
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,is_weekend,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,month,0.16340312361717224
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,is_holiday,0.17109350860118866
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,is_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,is_makeup_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,before_holiday_1d,0.011742629110813141
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-13,daily_retrain,after_holiday_1d,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,lag_1,0.043752823024988174
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,lag_7,0.03626123443245888
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,lag_14,0.05512970685958862
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,lag_28,0.07676980644464493
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,roll_mean_3,0.035334404557943344
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,roll_mean_7,0.06941188126802444
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,roll_mean_14,0.12048505246639252
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,roll_std_7,0.048745304346084595
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,diff_1,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,diff_7,0.08589185774326324
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,dayofweek,0.0644846260547638
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,is_weekend,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,month,0.1702061891555786
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,is_holiday,0.17967286705970764
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,is_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,is_makeup_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,before_holiday_1d,0.013854202814400196
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-17,daily_retrain,after_holiday_1d,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,lag_1,0.04264560341835022
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,lag_7,0.03977733477950096
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,lag_14,0.07451306283473969
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,lag_28,0.06017380207777023
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,roll_mean_3,0.05730140209197998
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,roll_mean_7,0.056451912969350815
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,roll_mean_14,0.10121189802885056
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,roll_std_7,0.043536826968193054
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,diff_1,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,diff_7,0.10188420861959457
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,dayofweek,0.0610894151031971
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,is_weekend,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,month,0.19338630139827728
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,is_holiday,0.16802822053432465
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,is_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,is_makeup_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,before_holiday_1d,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-20,daily_retrain,after_holiday_1d,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,lag_1,0.042254216969013214
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,lag_7,0.048816926777362823
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,lag_14,0.08631380647420883
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,lag_28,0.040358252823352814
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,roll_mean_3,0.04179136082530022
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,roll_mean_7,0.06706982105970383
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,roll_mean_14,0.0664534717798233
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,roll_std_7,0.04495095834136009
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,diff_1,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,diff_7,0.10279244929552078
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,dayofweek,0.07024455070495605
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,is_weekend,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,month,0.20220157504081726
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,is_holiday,0.1867525428533554
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,is_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,is_makeup_workday,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,before_holiday_1d,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-24,daily_retrain,after_holiday_1d,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,lag_1,0.036884624511003494
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,lag_7,0.030907288193702698
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,lag_14,0.060761675238609314
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,lag_28,0.04493536055088043
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,roll_mean_3,0.0257406122982502
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,roll_mean_7,0.05312453210353851
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,roll_mean_14,0.06650281697511673
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,roll_std_7,0.056102387607097626
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,diff_1,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,diff_7,0.10042145103216171
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,dayofweek,0.037090592086315155
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,is_weekend,0.0
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,month,0.23585538566112518
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,is_holiday,0.20877479016780853
spread_day_ahead_price,xgb_oof_train_spread,all,global_model,2025-02-27,daily_retrain,is_workday,0.0
