model,MAE,RMSE,MAPE_pct,sMAPE_pct,sMAPE
xgb_only,21.74655792236328,28.683681487136553,8.790188545416484,8.14500471775372,0.9120981145458351
hybrid_segment_best_smape,21.74655792236328,28.683681487136553,8.790188545416484,8.14500471775372,0.9120981145458351
xgb_chronos_residual,26.361026670932773,28.836729411070106,10.353385267684073,9.719642116808378,0.8964661473231592
chronos_xgb_residual,33.043970909118656,34.262770088650605,12.750825048485325,11.916191585471058,0.8724917495151467
chronos_only,48.81757720947266,49.114884016617744,18.62219555525855,17.01714971752376,0.8137780444474145
